"idcommande","noLigne","quantite","idProduit"
"5883","1","4","775"
"5884","2","4","2147483647"
"5885","3","1","36985"
"5886","3","4","32"
"5887","2","3","0"
"5888","3","1","0"
"5889","2","4","7"
"5890","1","4","85750377"
"5891","3","3","8"
"5892","2","1","0"
"5893","1","3","0"
"5894","2","2","8"
"5895","3","4","43"
"5896","1","3","1833"
"5897","1","4","5"
"5898","3","4","0"
"5899","2","3","71"
"5900","1","4","519"
"5901","3","2","889"
"5902","3","4","31"
"5903","2","4","0"
"5904","1","2","0"
"5905","1","4","0"
"5906","2","2","0"
"5907","1","2","0"
"5908","2","3","0"
"5909","3","1","0"
"5910","1","3","0"
"5911","3","1","0"
"5912","2","2","0"
"5913","1","4","8"
"5914","2","4","8"
"5915","3","2","2147483647"
"5916","3","2","0"
"5917","2","2","7"
"5918","1","1","334"
"5919","1","4","0"
"5920","2","4","2147483647"
"5921","2","2","4"
"5922","3","2","0"
"5923","1","4","0"
"5924","3","4","0"
"5925","2","2","7"
"5926","3","1","14685164"
"5927","1","3","0"
"5928","2","4","8"
"5929","3","3","2147483647"
"5930","1","4","99"
"5931","3","4","2347"
"5932","1","4","1"
"5933","3","4","47"
"5934","1","1","0"
"5935","2","4","3"
"5936","1","2","0"
"5937","3","4","16420"
"5938","2","4","0"
"5939","1","2","2147483647"
"5940","1","4","4"
"5941","2","2","0"
"5942","3","4","578"
"5943","1","1","610"
"5944","3","1","86"
"5945","2","2","0"
"5946","2","4","6513"
"5947","3","4","0"
"5948","2","2","93"
"5949","1","3","0"
"5950","3","3","0"
"5951","2","2","2147483647"
"5952","2","1","2"
"5953","2","2","16"
"5954","3","1","38524"
"5955","1","4","522"
"5956","2","4","0"
"5957","3","2","9064992"
"5958","3","1","169"
"5959","2","2","0"
"5960","1","2","0"
"5961","3","4","0"
"5962","1","2","2147483647"
"5963","2","3","614"
"5964","3","2","0"
"5965","1","1","30"
"5966","1","1","17660"
"5967","3","3","0"
"5968","3","2","0"
"5969","2","1","0"
"5970","1","2","7"
"5971","3","1","55004"
"5972","2","1","0"
"5973","1","4","69"
"5974","2","4","395813"
"5975","1","2","0"
"5976","2","3","0"
"5977","3","2","5912"
"5978","2","4","8"
"5979","3","4","4"
"5980","2","2","40"
"5981","1","1","76"
"5982","1","2","0"
"5983","3","1","7"
"5984","2","4","0"
"5985","3","1","11161"
"5986","2","1","716"
"5987","1","1","95"
"5988","2","1","60"
"5989","1","1","0"
"5990","3","1","9068663"
"5991","1","3","128"
"5992","2","2","0"
"5993","3","2","2147483647"
"5994","3","3","3"
"5995","1","3","0"
"5996","3","2","5"
"5997","2","3","0"
"5998","3","1","456"
"5999","3","4","2147483647"
"6000","2","2","0"
"6001","1","2","0"
"6002","2","2","82"
"6003","3","1","0"
"6004","3","3","0"
"6005","1","3","443"
"6006","1","4","0"
"6007","2","2","0"
"6008","3","2","0"
"6009","1","2","0"
"6010","3","4","0"
"6011","2","1","7549676"
"6012","3","3","5"
"6013","1","4","45"
"6014","2","1","80"
"6015","3","4","0"
"6016","2","4","0"
"6017","1","4","2"
"6018","2","1","54"
"6019","3","1","0"
"6020","3","4","1"
"6021","2","2","4"
"6022","3","4","0"
"6023","2","4","47"
"6024","3","4","2596"
"6025","2","2","0"
"6026","1","4","0"
"6027","3","4","0"
"6028","2","2","1357"
"6029","3","1","2"
"6030","1","4","0"
"6031","2","3","781"
"6032","3","3","0"
"6033","1","1","2147483647"
"6034","1","4","0"
"6035","1","3","0"
"6036","3","1","9448"
"6037","1","2","512"
"6038","3","4","3026"
"6039","1","2","0"
"6040","2","4","0"
"6041","3","3","0"
"6042","1","4","0"
"6043","3","2","0"
"6044","1","2","86"
"6045","3","1","0"
"6046","2","3","6"
"6047","2","2","2147483647"
"6048","3","2","9"
"6049","1","2","5"
"6050","3","4","4"
"6051","1","4","0"
"6052","2","1","2"
"6053","3","1","54"
"6054","1","4","0"
"6055","2","2","0"
"6056","1","3","0"
"6057","3","4","0"
"6058","3","2","0"
"6059","2","2","76"
"6060","1","1","95"
"6061","2","1","2"
"6062","3","1","3"
"6063","3","1","0"
"6064","1","4","3"
"6065","1","3","0"
"6066","3","2","0"
"6067","2","3","0"
"6068","3","3","9885"
"6069","1","4","67356"
"6070","2","1","0"
"6071","3","3","578"
"6072","1","1","9"
"6073","1","1","6"
"6074","2","1","549"
"6075","2","2","26598762"
"6076","3","2","0"
"6077","2","4","9"
"6078","3","1","0"
"6079","3","4","0"
"6080","1","1","85"
"6081","1","1","0"
"6082","3","2","1"
"6083","2","4","7371"
"6084","1","2","0"
"6085","3","1","10"
"6086","3","2","0"
"6087","1","2","8934"
"6088","2","2","0"
"6089","3","1","334"
"6090","1","3","0"
"6091","1","3","0"
"6092","2","4","0"
"6093","2","2","1"
"6094","3","4","0"
"6095","1","4","0"
"6096","2","3","0"
"6097","1","2","2"
"6098","3","3","0"
"6099","1","1","5"
"6100","1","1","9"
"6101","2","2","0"
"6102","3","2","0"
"6103","3","4","0"
"6104","2","3","8"
"6105","3","4","730399254"
"6106","2","2","4"
"6107","1","2","8"
"6108","1","3","28"
"6109","2","4","205413"
"6110","3","3","0"
"6111","2","4","43543"
"6112","3","4","2"
"6113","3","4","585404"
"6114","2","4","0"
"6115","1","3","884"
"6116","1","2","2147483647"
"6117","2","2","2147483647"
"6118","1","3","0"
"6119","3","2","0"
"6120","1","3","0"
"6121","2","3","0"
"6122","2","1","0"
"6123","1","3","36985"
"6124","3","4","0"
"6125","2","1","0"
"6126","1","1","7"
"6127","1","3","3"
"6128","2","1","0"
"6129","3","1","0"
"6130","1","4","2"
"6131","3","1","0"
"6132","2","1","64"
"6133","1","2","0"
"6134","1","4","2"
"6135","2","3","0"
"6136","1","2","38"
"6137","1","3","7"
"6138","2","1","6936"
"6139","1","4","6"
"6140","2","4","0"
"6141","3","1","5"
"6142","1","1","0"
"6143","3","3","0"
"6144","1","4","0"
"6145","2","3","0"
"6146","3","2","0"
"6147","2","3","51107150"
"6148","1","4","18"
"6149","3","1","838"
"6150","2","2","0"
"6151","2","3","0"
"6152","1","4","84"
"6153","1","4","16420"
"6154","2","2","76"
"6155","3","4","2147483647"
"6156","2","2","0"
"6157","3","4","5"
"6158","1","3","0"
"6159","1","1","0"
"6160","3","4","0"
"6161","2","4","736"
"6162","3","2","4"
"6163","1","3","5283"
"6164","3","4","0"
"6165","2","4","128"
"6166","1","1","1000000000"
"6167","1","3","7"
"6168","2","4","0"
"6169","3","4","0"
"6170","2","2","2147483647"
"6171","1","4","8"
"6172","3","3","0"
"6173","3","2","9"
"6174","3","1","2"
"6175","2","4","0"
"6176","1","2","0"
"6177","2","3","6"
"6178","1","2","1594077594"
"6179","3","2","2"
"6180","1","1","42"
"6181","3","3","0"
"6182","2","4","9"
"6183","2","4","3"
"6184","3","3","0"
"6185","2","1","26180"
"6186","3","2","9"
"6187","1","3","2147483647"
"6188","3","1","9646808"
"6189","2","2","0"
"6190","1","1","0"
"6191","1","3","0"
"6192","2","2","0"
"6193","3","1","2147483647"
"6194","2","1","76"
"6195","2","3","571057"
"6196","1","2","2147483647"
"6197","2","4","0"
"6198","3","4","149450"
"6199","2","3","0"
"6200","2","3","13"
"6201","1","4","5"
"6202","2","3","7"
"6203","1","4","29"
"6204","3","3","0"
"6205","2","4","40000"
"6206","2","3","6"
"6207","3","4","8"
"6208","2","3","1683"
"6209","3","4","0"
"6210","1","1","40000"
"6211","3","1","0"
"6212","2","3","88"
"6213","1","1","2147483647"
"6214","2","3","0"
"6215","1","4","0"
"6216","3","3","0"
"6217","2","3","0"
"6218","1","1","0"
"6219","3","2","0"
"6220","1","3","0"
"6221","2","2","0"
"6222","3","3","38949520"
"6223","2","4","3"
"6224","1","4","2147483647"
"6225","3","1","0"
"6226","2","3","0"
"6227","1","2","0"
"6228","3","1","2147483647"
"6229","2","3","99"
"6230","1","2","0"
"6231","3","2","0"
"6232","1","3","450000000"
"6233","2","4","3"
"6234","3","4","9"
"6235","2","1","450000000"
"6236","2","3","38"
"6237","1","2","4"
"6238","2","4","0"
"6239","3","3","836"
"6240","1","1","4"
"6241","2","2","47"
"6242","1","3","2147483647"
"6243","1","3","4"
"6244","3","3","0"
"6245","2","4","740"
"6246","3","2","0"
"6247","2","1","8"
"6248","3","2","203234"
"6249","1","2","59"
"6250","2","3","3"
"6251","3","4","0"
"6252","2","3","0"
"6253","3","1","0"
"6254","3","3","2"
"6255","1","1","0"
"6256","1","2","0"
"6257","3","1","87"
"6258","2","2","7321"
"6259","1","3","0"
"6260","3","1","0"
"6261","2","2","94"
"6262","2","2","4"
"6263","3","3","30"
"6264","2","2","7"
"6265","1","2","0"
"6266","3","4","2147483647"
"6267","1","3","6"
"6268","3","4","0"
"6269","3","3","2"
"6270","1","4","8"
"6271","2","3","9"
"6272","1","2","5"
"6273","2","3","65615"
"6274","3","2","0"
"6275","1","1","770"
"6276","3","2","28"
"6277","2","1","2347"
"6278","1","4","81"
"6279","3","3","4"
"6280","1","2","1218"
"6281","3","3","339800"
"6282","2","4","0"
"6283","3","2","0"
"6284","2","1","75"
"6285","1","3","13"
"6286","2","3","2"
"6287","1","3","9422"
"6288","1","4","5"
"6289","1","4","238833"
"6290","3","2","48718000"
"6291","1","1","0"
"6292","3","4","8"
"6293","1","1","315"
"6294","2","2","2"
"6295","3","2","0"
"6296","1","1","0"
"6297","2","2","3"
"6298","3","2","0"
"6299","1","3","0"
"6300","2","4","0"
"6301","3","1","0"
"6302","2","4","510"
"6303","3","2","2"
"6304","2","3","8261781"
"6305","1","4","0"
"6306","2","2","0"
"6307","1","1","0"
"6308","3","2","59"
"6309","1","4","5314"
"6310","2","3","0"
"6311","3","1","0"
"6312","2","3","450000000"
"6313","1","3","0"
"6314","2","3","21692"
"6315","1","1","1"
"6316","3","2","5"
"6317","2","4","0"
"6318","2","4","628"
"6319","2","4","450000000"
"6320","3","1","8"
"6321","1","1","2741126"
"6322","3","4","1000000000"
"6323","1","3","0"
"6324","1","1","2147483647"
"6325","3","3","0"
"6326","2","4","76"
"6327","1","2","0"
"6328","3","3","44"
"6329","2","2","0"
"6330","3","2","788"
"6331","1","2","43"
"6332","2","3","0"
"6333","1","1","0"
"6334","3","3","7"
"6335","2","1","0"
"6336","2","1","0"
"6337","1","3","0"
"6338","3","1","0"
"6339","2","2","0"
"6340","1","2","5689"
"6341","3","2","874"
"6342","2","4","84141"
"6343","3","3","40"
"6344","2","1","71"
"6345","1","4","0"
"6346","2","2","27"
"6347","1","3","2"
"6348","1","2","8"
"6349","1","3","0"
"6350","2","2","57848"
"6351","1","1","70119011"
"6352","3","2","67356"
"6353","3","1","0"
"6354","1","1","889"
"6355","3","3","7"
"6356","1","4","11"
"6357","2","1","886"
"6358","3","2","38949520"
"6359","1","4","0"
"6360","1","2","66"
"6361","2","3","59"
"6362","3","4","0"
"6363","2","1","0"
"6364","1","4","0"
"6365","3","1","4"
"6366","2","3","0"
"6367","1","3","5"
"6368","2","1","0"
"6369","3","1","770"
"6370","1","4","0"
"6371","3","2","81"
"6372","3","1","0"
"6373","1","2","56240"
"6374","1","2","2147483647"
"6375","3","4","41172"
"6376","1","1","16"
"6377","1","1","6"
"6378","1","2","0"
"6379","2","4","0"
"6380","1","2","5"
"6381","2","4","703138867"
"6382","2","1","7"
"6383","1","4","0"
"6384","3","2","7371"
"6385","2","2","0"
"6386","3","1","0"
"6387","3","2","57"
"6388","1","2","7"
"6389","2","3","0"
"6390","3","1","0"
"6391","3","1","85"
"6392","1","3","0"
"6393","2","2","2147483647"
"6394","1","2","6"
"6395","3","3","0"
"6396","3","4","6"
"6397","3","1","1357"
"6398","1","4","0"
"6399","2","4","0"
"6400","3","4","890044694"
"6401","1","2","34"
"6402","2","4","40"
"6403","2","1","7"
"6404","2","1","0"
"6405","2","4","0"
"6406","3","3","0"
"6407","1","2","84141"
"6408","2","4","74104"
"6409","3","2","0"
"6410","1","1","0"
"6411","2","4","4"
"6412","1","2","0"
"6413","3","4","0"
"6414","2","2","0"
"6415","2","1","21284"
"6416","2","4","8"
"6417","1","2","8146"
"6418","2","3","851527"
"6419","2","3","4699"
"6420","1","4","93"
"6421","3","3","0"
"6422","1","4","9"
"6423","1","1","47"
"6424","2","1","7"
"6425","1","3","736"
"6426","3","1","0"
"6427","1","4","2147483647"
"6428","3","3","0"
"6429","2","1","2147483647"
"6430","2","1","0"
"6431","1","3","82"
"6432","2","4","8"
"6433","1","3","3"
"6434","1","1","90"
"6435","3","3","0"
"6436","1","2","0"
"6437","1","2","0"
"6438","1","2","0"
"6439","3","3","81"
"6440","2","4","676"
"6441","3","4","0"
"6442","2","2","0"
"6443","1","3","641061"
"6444","3","4","2"
"6445","2","3","0"
"6446","1","4","69568"
"6447","3","1","9"
"6448","3","2","2"
"6449","1","1","9885"
"6450","2","1","257862"
"6451","1","2","4"
"6452","2","3","0"
"6453","3","4","430000"
"6454","1","1","0"
"6455","3","1","8"
"6456","1","2","2741126"
"6457","2","1","64"
"6458","3","2","84"
"6459","1","3","0"
"6460","2","4","0"
"6461","1","2","31"
"6462","3","3","85"
"6463","1","1","0"
"6464","2","3","0"
"6465","2","4","0"
"6466","1","2","5483"
"6467","3","4","8"
"6468","2","3","32"
"6469","2","2","0"
"6470","1","1","9422"
"6471","3","4","8"
"6472","2","2","2"
"6473","2","1","6"
"6474","1","2","45"
"6475","3","3","34"
"6476","2","4","0"
"6477","3","4","0"
"6478","1","3","703138867"
"6479","2","4","5"
"6480","1","1","5"
"6481","2","3","36985"
"6482","3","1","40000"
"6483","1","1","2823"
"6484","3","2","95"
"6485","1","4","836"
"6486","2","4","0"
"6487","1","2","3"
"6488","1","1","9"
"6489","3","4","0"
"6490","3","2","2147483647"
"6491","2","4","0"
"6492","1","2","0"
"6493","2","1","64"
"6494","1","3","41434099"
"6495","1","2","2"
"6496","2","2","0"
"6497","3","4","0"
"6498","2","1","0"
"6499","1","3","16187"
"6500","3","1","0"
"6501","2","4","0"
"6502","3","3","0"
"6503","1","1","89040207"
"6504","2","4","58"
"6505","1","2","0"
"6506","3","2","44"
"6507","3","1","6513"
"6508","1","2","0"
"6509","2","2","0"
"6510","2","4","0"
"6511","3","2","0"
"6512","2","2","75"
"6513","3","2","0"
"6514","1","4","6"
"6515","3","1","0"
"6516","3","1","0"
"6517","1","4","0"
"6518","3","1","5314"
"6519","2","2","45"
"6520","2","2","45"
"6521","1","2","0"
"6522","2","4","5"
"6523","1","4","83"
"6524","3","4","0"
"6525","3","1","0"
"6526","2","3","85699332"
"6527","2","3","0"
"6528","1","1","0"
"6529","2","4","8"
"6530","3","1","0"
"6531","1","2","2147483647"
"6532","2","1","9"
"6533","3","1","0"
"6534","1","4","0"
"6535","2","4","0"
"6536","1","2","2147483647"
"6537","1","1","971"
"6538","2","3","9"
"6539","3","4","2147483647"
"6540","1","4","81823"
"6541","3","4","42"
"6542","2","1","2147483647"
"6543","1","2","7841"
"6544","1","4","0"
"6545","2","2","564"
"6546","3","1","0"
"6547","3","4","80000000"
"6548","1","2","8261781"
"6549","2","4","1000000000"
"6550","2","1","62"
"6551","1","3","0"
"6552","3","3","0"
"6553","2","1","0"
"6554","2","2","2"
"6555","2","2","3"
"6556","1","4","2147483647"
"6557","3","3","6"
"6558","2","2","257862"
"6559","3","1","0"
"6560","2","1","7"
"6561","1","1","7915"
"6562","2","4","31"
"6563","3","1","2147483647"
"6564","1","2","0"
"6565","2","1","85"
"6566","3","1","85"
"6567","3","1","648"
"6568","2","2","65229"
"6569","2","1","0"
"6570","3","3","2823"
"6571","1","1","648"
"6572","2","1","8"
"6573","3","2","0"
"6574","3","2","66"
"6575","1","2","2147483647"
"6576","2","4","0"
"6577","1","2","1110899"
"6578","2","2","2147483647"
"6579","3","2","3943"
"6580","2","4","0"
"6581","3","1","7"
"6582","1","3","52"
"6583","3","4","0"
"6584","1","2","57706"
"6585","2","2","57848"
"6586","3","4","26"
"6587","3","2","0"
"6588","2","2","585404"
"6589","1","1","5"
"6590","3","3","0"
"6591","2","1","0"
"6592","3","4","0"
"6593","1","1","23"
"6594","2","3","13"
"6595","2","1","0"
"6596","2","3","9"
"6597","1","1","12"
"6598","3","2","13"
"6599","3","3","775"
"6600","2","2","788"
"6601","3","2","6"
"6602","2","1","3809"
"6603","2","1","3"
"6604","3","3","2147483647"
"6605","1","4","568447"
"6606","3","4","7841"
"6607","2","4","7"
"6608","3","2","0"
"6609","2","2","0"
"6610","1","2","958"
"6611","2","4","100"
"6612","2","2","0"
"6613","1","2","224"
"6614","3","2","3491950"
"6615","1","1","0"
"6616","3","3","0"
"6617","2","1","775"
"6618","2","4","449359"
"6619","1","1","0"
"6620","2","4","0"
"6621","2","1","947242"
"6622","2","3","37"
"6623","3","3","2040"
"6624","2","2","749"
"6625","3","4","0"
"6626","1","4","7"
"6627","2","1","7"
"6628","1","1","0"
"6629","3","4","81"
"6630","1","1","0"
"6631","2","2","0"
"6632","2","4","0"
"6633","3","2","0"
"6634","1","2","15"
"6635","2","2","87"
"6636","3","3","5330"
"6637","1","2","4656"
"6638","1","1","851527"
"6639","2","2","521"
"6640","3","1","629"
"6641","1","4","670000"
"6642","2","2","0"
"6643","3","1","0"
"6644","2","2","90"
"6645","3","4","73"
"6646","3","3","30"
"6647","1","3","0"
"6648","2","4","0"
"6649","3","3","9"
"6650","3","3","33"
"6651","1","2","0"
"6652","2","3","994"
"6653","1","3","3"
"6654","1","2","0"
"6655","2","2","6"
"6656","3","1","0"
"6657","1","1","0"
"6658","3","2","341"
"6659","2","4","0"
"6660","2","3","3"
"6661","3","3","719"
"6662","2","3","6"
"6663","3","4","2147483647"
"6664","2","1","87"
"6665","3","3","0"
"6666","3","3","0"
"6667","3","4","0"
"6668","3","3","0"
"6669","2","4","5"
"6670","3","4","0"
"6671","2","3","10"
"6672","1","4","775"
"6673","3","4","0"
"6674","2","3","148"
"6675","2","2","212"
"6676","3","4","2147483647"
"6677","1","3","8"
"6678","1","4","0"
"6679","2","1","7"
"6680","3","4","9"
"6681","1","3","0"
"6682","3","4","0"
"6683","1","3","26"
"6684","2","3","2147483647"
"6685","2","3","0"
"6686","2","4","0"
"6687","3","1","0"
"6688","1","3","7"
"6689","2","3","0"
"6690","3","2","22807"
"6691","3","4","0"
"6692","1","1","8"
"6693","2","2","626"
"6694","1","4","0"
"6695","3","3","0"
"6696","2","4","18"
"6697","1","2","840"
"6698","1","4","2"
"6699","2","1","0"
"6700","1","3","2147483647"
"6701","3","2","35"
"6702","1","1","68"
"6703","2","4","45"
"6704","3","2","0"
"6705","2","1","0"
"6706","1","3","28"
"6707","1","1","2147483647"
"6708","3","2","0"
"6709","2","1","26"
"6710","2","4","40"
"6711","3","2","27"
"6712","2","3","0"
"6713","3","4","0"
"6714","3","3","0"
"6715","1","4","0"
"6716","3","4","1670390"
"6717","2","2","0"
"6718","2","4","7"
"6719","1","1","0"
"6720","2","2","507"
"6721","2","2","59"
"6722","1","3","5689"
"6723","3","4","59"
"6724","2","2","0"
"6725","1","4","0"
"6726","3","1","2"
"6727","1","3","0"
"6728","2","3","0"
"6729","3","2","8"
"6730","1","4","1"
"6731","2","2","78"
"6732","3","2","0"
"6733","1","4","56240"
"6734","2","2","2147483647"
"6735","3","4","0"
"6736","3","2","44"
"6737","2","3","0"
"6738","1","1","0"
"6739","2","4","9"
"6740","1","4","7"
"6741","1","4","0"
"6742","3","4","2147483647"
"6743","1","3","3"
"6744","2","3","7"
"6745","2","2","0"
"6746","3","1","2147483647"
"6747","3","3","0"
"6748","1","3","0"
"6749","2","3","0"
"6750","1","4","0"
"6751","1","4","0"
"6752","2","4","2"
